ubigeo;piso_2017;agua_2017;desague_2017;electricidad_2017;vivienda_2017;combustible_2017;electro_2017;hombre_2017;mujer_2017;estatus_migracion_2017;quechua_2017;castellano_2017;pet_2017;pea_2017;peao_2017;hombre_2007;mujer_2007;quechua_2007;castellano_2007;pet_2007;pea_2007;peao_2007;piso_2007;agua_2007;desague_2007;electricidad_2007;vivienda_2007;combustible_2007;electro_2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200504;0.292205;0.6429802;0.538329;0.661068;0.4386305;0.5071375;0.8632607;0.50649;0.49351;0.8373125;0.000807;0.9356379;0.694465;0.5113306;0.7886364;0.5111904;0.4888096;0.0007751;0.997761;0.7002108;0.4994789;0.7342917;0.2394934;0.5037421;0.300806;0.5299367;0.6845135;0.1617732;0.4910766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200505;0.555859;0.8347446;0.4823819;0.8175362;0.5127015;0.6294578;0.9205567;0.5068726;0.4931274;0.8625483;0.0008494;0.9412355;0.7009267;0.5077669;0.8780646;0.521211;0.478789;0.000395;0.9934828;0.7047023;0.5053539;0.821447;0.3189265;0.4119903;0.1314047;0.6075287;0.7567096;0.1233879;0.6584176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200506;0.430114;0.730054;0.6442711;0.730054;0.4787043;0.5870147;0.8942437;0.5001016;0.4998984;0.8476539;0.0002031;0.9421085;0.7001828;0.4769365;0.8120438;0.5140845;0.4859155;0.0009732;0.9965937;0.7080872;0.4385627;0.7439649;0.3117089;0.5276899;0.4153481;0.5625;0.7452531;0.1621835;0.5553797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200507;0.3485181;0.6920966;0.4593853;0.6767288;0.5148189;0.5;0.8774155;0.5151192;0.4848808;0.8388474;0.0003557;0.9277837;0.6752046;0.4652266;0.7417893;0.53001;0.46999;0;0.9982942;0.6799601;0.4844575;0.7996368;0.2687634;0.5518227;0.073624;0.508935;0.7326662;0.0957827;0.5482488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200601;0.5903386;0.6153187;0.6046654;0.7831385;0.5000102;0.8035191;0.9466276;0.4820563;0.5179437;0.8551983;0.0017894;0.94241;0.7207901;0.5752243;0.8242391;0.4848883;0.5151116;0.0011655;0.995515;0.6899636;0.5049654;0.8509191;0.5078617;0.6468996;0.5903577;0.7340553;0.6118342;0.4985162;0.7485031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200602;0.615658;0.8685063;0.8261733;0.8375666;0.5745793;0.7803218;0.9445944;0.4901412;0.5098588;0.8629896;0.0022649;0.9471356;0.7230749;0.5719129;0.8468428;0.4944278;0.5055722;0.0020098;0.9914881;0.6952206;0.4939389;0.865262;0.5011384;0.7745956;0.6880767;0.7753146;0.6244458;0.4624326;0.7604554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200603;0.5006435;0.8190154;0.4980695;0.7633526;0.3240026;0.6136986;0.9121575;0.5040396;0.4959604;0.873427;0.0010772;0.9466288;0.7002399;0.4825537;0.8143747;0.5125965;0.4874034;0.0003012;0.9983131;0.6930915;0.4292407;0.7862251;0.4009371;0.5818831;0.1655511;0.7235609;0.7978581;0.2309237;0.710174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200604;0.111893;0.5906639;0.0492611;0.6502463;0.0523106;0.3374588;0.6377888;0.5190197;0.4809803;0.8928955;0.0006601;0.945045;0.7168083;0.4063543;0.6668555;0.5296898;0.4703102;0.001625;0.9951251;0.68336;0.4146124;0.6741996;0.0666485;0.2004897;0.0174102;0.3087595;0.1392818;0.0924918;0.2529924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200605;0.4557233;0.672663;0.3144876;0.7445123;0.2535603;0.6915185;0.9222236;0.5046501;0.4953499;0.8701004;0.0006087;0.9450776;0.7131117;0.5077777;0.8337536;0.5105835;0.4894165;0.0002458;0.9830793;0.7051976;0.4529063;0.7908347;0.3206665;0.5444314;0.2176264;0.6970184;0.4738381;0.2464192;0.7034493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200606;0.3100548;0.7184644;0.5952468;0.7067642;0.4040219;0.5312628;0.9194933;0.500332;0.499668;0.8500443;0.0001107;0.9396857;0.705622;0.4929423;0.7734649;0.512087;0.487913;0.0002856;0.9991431;0.6838571;0.4383346;0.8167562;0.2020042;0.3206751;0.2705696;0.6751055;0.7964135;0.1086498;0.6255274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200607;0.5101965;0.8439006;0.3684341;0.8078111;0.5187245;0.7423615;0.8926722;0.4974806;0.5025194;0.8668687;0.0006062;0.9434363;0.7088464;0.4825227;0.7838945;0.505521;0.494479;0.0000877;0.9985974;0.7095534;0.4476657;0.8022403;0.3102438;0.4287257;0.2989818;0.7843258;0.6747918;0.3957112;0.6670781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200608;0.5253916;0.8035121;0.5728524;0.8272426;0.3777883;0.8545082;0.9339139;0.5004967;0.4995033;0.866468;0.0004257;0.9518944;0.7234284;0.5578659;0.8653305;0.5038543;0.4961456;0.0006978;0.9979065;0.717402;0.5208048;0.8604038;0.3139256;0.6686675;0.4003601;0.6476591;0.770108;0.484994;0.6926771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200701;0.7271004;0.7889075;0.7450773;0.8046601;0.4521222;0.861756;0.9590994;0.5038908;0.4961092;0.8342268;0.0022073;0.9425485;0.7204223;0.5857054;0.8162577;0.4985586;0.5014414;0.0006063;0.9970653;0.7008217;0.4887932;0.8404016;0.6878821;0.7315714;0.7150755;0.7574164;0.4363538;0.6045488;0.8153991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200702;0.7327682;0.799484;0.7884261;0.7880575;0.32547;0.8789625;0.941128;0.5078163;0.4921837;0.8391054;0.0027658;0.9431217;0.7010582;0.6109777;0.8144301;0.5167437;0.4832563;0.0010492;0.9958034;0.7016954;0.5119808;0.8549142;0.7395668;0.0227153;0.5250924;0.8283148;0.5578447;0.6988906;0.8283148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200703;0.8099889;0.8604911;0.8669085;0.8557478;0.4854911;0.8982456;0.9619883;0.4819798;0.5180202;0.85712;0.0008009;0.9492231;0.736585;0.5295205;0.7741273;0.4933526;0.5066475;0.0004222;0.9922324;0.7203268;0.4361797;0.827428;0.7700306;0.7923548;0.811315;0.8137615;0.6134557;0.5871559;0.8180428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200704;0.6773504;0.6196581;0.5876068;0.6816239;0.1153846;0.8717278;0.9371728;0.5503049;0.4496951;0.7378049;0.0053354;0.9085366;0.7217988;0.6694826;0.90694;0.6108898;0.3891102;0.0013976;0.9965059;0.747676;0.4662522;0.8628572;0.517134;0.5451713;0.3738318;0.5607477;0.2616822;0.2897196;0.6542056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200705;0.6498832;0.6023877;0.6296393;0.7012717;0.2748508;0.876748;0.9356098;0.5078045;0.4921955;0.799327;0.0018693;0.9432657;0.7128704;0.6003671;0.8567373;0.511548;0.4884519;0.0007779;0.9953328;0.7160841;0.533343;0.8872242;0.6413622;0.7027315;0.6353317;0.7523944;0.5707698;0.5927634;0.7708407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200706;0.5923539;0.6630155;0.6134021;0.6600086;0.3758591;0.8531358;0.9073829;0.4981578;0.5018422;0.7853853;0.00284;0.9296899;0.6996469;0.6189797;0.8454449;0.5110458;0.4889542;0.0012247;0.9872423;0.7117664;0.5721326;0.8675204;0.5151007;0.6694631;0.5033557;0.659396;0.5436242;0.6244966;0.7251678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200801;0.4199206;0.4897197;0.3342419;0.5611187;0.3391005;0.8304225;0.9414953;0.5011213;0.4988787;0.8090155;0.0027809;0.9190177;0.636645;0.5971537;0.8455049;0.4977097;0.5022903;0.0005313;0.9963142;0.6361292;0.5397234;0.8500618;0.4511945;0.6553886;0.2171657;0.5440493;0.4021187;0.5657766;0.663604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200802;0.4360951;0.7283237;0.6557482;0.6583173;0.4688503;0.6995305;0.9107981;0.50396;0.49604;0.8430596;0.0002084;0.9287203;0.6884118;0.5510142;0.8175824;0.5139099;0.48609;0.0005417;0.996208;0.6899343;0.5069648;0.6775126;0.3607231;0.622843;0.3541496;0.5045193;0.6409203;0.2235004;0.4634347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200803;0.311902;0.6134711;0.4496747;0.6061997;0.3287409;0.5240613;0.8598625;0.5026988;0.4973013;0.8428884;0;0.9307075;0.6564552;0.5537778;0.8499197;0.5183749;0.4816251;0.0005051;0.9978114;0.6591719;0.5603387;0.8031066;0.2992257;0.6084071;0.193031;0.5370575;0.6332965;0.2295354;0.5121682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200804;0.262757;0.614623;0.3884234;0.5171363;0.468393;0.4085145;0.7518116;0.5055814;0.4944186;0.814186;0.0032558;0.9216279;0.6523256;0.5008913;0.8427047;0.5022209;0.4977791;0.0003271;0.9980373;0.6304412;0.5105683;0.7028519;0.2275078;0.5036194;0.1282316;0.4436401;0.4974147;0.1158221;0.442606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200805;0.5819958;0.7704117;0.581298;0.7059782;0.555478;0.617245;0.8706625;0.4824056;0.5175944;0.8421625;0.0001919;0.9200895;0.603071;0.4401655;0.7625934;0.4915481;0.5084519;0.0002618;0.9979052;0.6113688;0.3046553;0.7302659;0.6417815;0.7052227;0.1057353;0.6155078;0.7036206;0.2925344;0.6699775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200806;0.3904236;0.6823204;0.5644567;0.6298342;0.3241252;0.6748252;0.8379954;0.4963382;0.5036618;0.8442077;0;0.9320905;0.6860852;0.5235323;0.7720111;0.5264449;0.4735552;0.0003758;0.9977452;0.6998249;0.5780781;0.8112554;0.3904192;0.5844311;0.3161677;0.5245509;0.6359282;0.2023952;0.5592814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210101;0.5720651;0.6002285;0.5754737;0.6234028;0.4564981;0.9065874;0.9454325;0.4903687;0.5096313;0.8285805;0.1988425;0.5635903;0.7699205;0.6475744;0.8188786;0.4903034;0.5096965;0.1493571;0.7038623;0.7250662;0.5763988;0.8269355;0.5794365;0.6391311;0.5994873;0.6869464;0.5144544;0.5941312;0.6377578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210102;0.0792039;0.2358812;0.0387655;0.3590424;0.1459475;0.3408404;0.5477235;0.4930099;0.5069901;0.9182527;0.0056618;0.0713384;0.7945647;0.5395198;0.357513;0.507584;0.4924161;0.00337;0.1231868;0.7106245;0.7692836;0.6394311;0.0675878;0.1237864;0.0178616;0.3685586;0.5779811;0.0261389;0.0886234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210103;0.0631229;0.0059801;0;0.0046512;0.1282392;0.3926746;0.5562181;0.4692932;0.5307068;0.910197;0.920336;0.0243337;0.7636153;0.5508346;0.4476584;0.4761457;0.5238543;0.9527972;0.014985;0.6707403;0.6874562;0.7782875;0.0186667;0;0;0.0006667;0.672;0.0113333;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210104;0.083543;0.1071968;0.0206341;0.6014091;0.3195772;0.1533816;0.544686;0.4805708;0.5194292;0.8889133;0.8586169;0.0788145;0.7113063;0.6135802;0.3088531;0.5047815;0.4952185;0.9005883;0.0923108;0.6386649;0.3270699;0.3447038;0.0399758;0.0030285;0.0066626;0.2646881;0.7867959;0.0102968;0.1380981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210105;0.0454253;0.3012642;0.0229269;0.4561817;0.2695522;0.2779014;0.6286169;0.4692308;0.5307692;0.9119363;0.8523872;0.0440318;0.7687002;0.4591097;0.3904547;0.496619;0.5033811;0.8717455;0.1236707;0.7570036;0.5643852;0.7679342;0.0254656;0.1535538;0.0100722;0.4118206;0.7236792;0.009312;0.0927404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210106;0.1179833;0.435395;0.0522556;0.4815269;0.2951623;0.4792531;0.653527;0.4674455;0.5325545;0.9046873;0.0152443;0.1208149;0.8102294;0.4476877;0.4858602;0.4880576;0.5119424;0.0108094;0.2371474;0.7226084;0.4634488;0.5943396;0.1090814;0.2129436;0.039666;0.4660752;0.5837682;0.0354906;0.1672756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210107;0.0445387;0.0641569;0.0015907;0.478526;0.1683457;0.2423762;0.5805941;0.4795082;0.5204918;0.8992107;0.9148452;0.0289921;0.7137219;0.2907273;0.228237;0.4919453;0.5080547;0.9611567;0.0336642;0.6591309;0.432327;0.5980998;0.0145863;0.000561;0.000561;0.2967742;0.5590463;0.0067321;0.0162693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
